Year,Month,Day,P86,P87,P88,P89,P90,P98,P102,P120,P129,sp_avrg,Tangail,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2010,6,21,33.14,38.67,49.2,61.72,73.08,29.15,71.71,55.51,45.57,50.86111111,0.505954,0.505954,,,,,,,,,
2010,6,22,20.48,18.43,20.29,27.15,34,20.72,27.25,12.66,14.6,21.73111111,16.6049,16.6049,,,,,,,,,
2010,6,23,15.78,18.04,23.94,34.81,45.09,0.57,31.59,0,0,18.86888889,0.632508,0.632508,,,,,,,,,
2010,6,24,35.02,40.98,50.74,60,67.73,27.61,63.95,37.62,30.56,46.02333333,12.0829,12.0829,,,,,,,,,
2010,6,25,0,0,13.16,19.75,25.44,0,15.02,0,0,8.152222222,6.89796,6.89796,,,,,,,,,
2010,6,26,0,0,9.67,21.8,29.77,0,19.33,0,0,8.952222222,14.1701,14.1701,,,,,,,,,
2010,6,27,0,0,0,17.99,25.67,0,16.74,0,0,6.711111111,28.2438,28.2438,,,,,,,,,
2010,6,28,14.45,16.03,21.08,30.05,38.8,3.71,32,15.6,4.89,19.62333333,43.3731,43.3731,,,,,,,,,
2010,6,29,34.25,34.88,36.49,38.53,39.04,36.56,43.18,48.52,48.62,40.00777778,28.7023,28.7023,,,,,,,,,
2010,6,30,29.53,29.68,30.26,31.18,32.18,27.69,29.19,25.7,29.78,29.46555556,0,0,,,,,,,,,
2010,7,1,29.66,27.08,26.2,27.37,28.96,27.79,24.64,9.53,19.36,24.51,1.70173,1.70173,,,,,,,,,
2010,7,2,25.88,23.72,25.31,31.51,37.4,27.39,32.93,24.42,28.04,28.51111111,10.4855,10.4855,,,,,,,,,
2010,7,3,38.56,38.52,40.18,42.48,43.67,39.13,48.09,46.59,45.26,42.49777778,0,0,,,,,,,,,
2010,7,4,0,0.15,13.65,20.59,26.63,0,23.89,20.28,20.82,14.00111111,3.44191,3.44191,,,,,,,,,
2010,7,5,0,0,0,0,0,0,0,0,13.39,1.487777778,11.3649,11.3649,,,,,,,,,
2010,7,6,0,0,14.37,19.24,24.2,0,19.29,12.28,13.83,11.46777778,0,0,,,,,,,,,
2010,7,7,22.42,26.33,29.81,33.09,35.86,18.08,32.04,21.37,19.52,26.50222222,0,0,,,,,,,,,
2010,7,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,7,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,7,10,0,0,0,0,0,0,0,0,0,0,24.2161,24.2161,,,,,,,,,
2010,7,11,14.61,13.45,12.49,14.64,17.82,16.61,19.08,21.97,23.48,17.12777778,19.6235,19.6235,,,,,,,,,
2010,7,12,0,0,0,0,0,0,0,0,0,0,5.08011,5.08011,,,,,,,,,
2010,7,13,0,0,0,0,0,0,0,0,0,0,0.0231301,0.0231301,,,,,,,,,
2010,7,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,7,15,0,0,0,0,0,0,0,0,0,0,0.48698,0.48698,,,,,,,,,
2010,7,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,7,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,7,18,0,0,0,0,0,0,0,0,0,0,12.4384,12.4384,,,,,,,,,
2010,7,19,0,0,0,0,0,0,0,0,0,0,9.35902,9.35902,,,,,,,,,
2010,7,20,0,0,0,0,0,0,0,0,0,0,10.7333,10.7333,,,,,,,,,
2010,7,21,0,0,0,0,0,0,0,0,0,0,0.0858989,0.0858989,,,,,,,,,
2010,7,22,0,0,0,15.46,22.24,11.71,19.36,19.36,23.07,12.35555556,5.86453,5.86453,,,,,,,,,
2010,7,23,28.45,30.11,30.05,27.93,26.15,25.63,28.31,27.07,23.56,27.47333333,0.645044,0.645044,,,,,,,,,
2010,7,24,22.01,23.48,24.17,24.7,25.14,21.44,27.52,26.72,24.37,24.39444444,12.1221,12.1221,,,,,,,,,
2010,7,25,18.09,19.6,21.08,23.08,25.52,16.82,25.3,20.87,19.41,21.08555556,4.30718,4.30718,,,,,,,,,
2010,7,26,27.52,30.87,32.04,30.26,28.73,25.43,32.67,35.53,30.98,30.44777778,3.06018,3.06018,,,,,,,,,
2010,7,27,0,0,0,0,0,0,0,0,0,0,8.29029,8.29029,,,,,,,,,
2010,7,28,0,0,0,1.56,16.19,0,0,0,0,1.972222222,5.33212,5.33212,,,,,,,,,
2010,7,29,0,0,0,0,0,0,0,0,0,0,21.1682,21.1682,,,,,,,,,
2010,7,30,14.82,14.91,10.57,0,0,14.89,0,17.02,18.59,10.08888889,5.25821,5.25821,,,,,,,,,
2010,7,31,7.07,0,0,0,0,5.48,0,0,0,1.394444444,12.9905,12.9905,,,,,,,,,
2010,8,1,0,0,0,0,11.22,0,0,0,0,1.246666667,0.828632,0.828632,,,,,,,,,
2010,8,2,0,0,0,0,0,0,0,0,0,0,7.04805,7.04805,,,,,,,,,
2010,8,3,0,0,0,0,0,0,0,0,0,0,3.66011,3.66011,,,,,,,,,
2010,8,4,0,0,0,0,0,0,0,0,0,0,12.5599,12.5599,,,,,,,,,
2010,8,5,12.79,0,0,0,0,12.28,0,0,0,2.785555556,7.04417,7.04417,,,,,,,,,
2010,8,6,0,0,0,0,0,0,0,0,0,0,3.06468,3.06468,,,,,,,,,
2010,8,7,0,0,0,0,0,0,0,0,0,0,1.26268,1.26268,,,,,,,,,
2010,8,8,30.87,29.34,26.68,22.41,15.02,35.3,23.42,34.16,35.45,28.07222222,1.82864,1.82864,,,,,,,,,
2010,8,9,28.17,24.74,21.61,19.01,14.13,33.85,23.86,34.43,38.04,26.42666667,1.40892,1.40892,,,,,,,,,
2010,8,10,0,0,0,0,0,0,0,0,0,0,11.1102,11.1102,,,,,,,,,
2010,8,11,0,0,0,0,0,0,0,0,0,0,19.7854,19.7854,,,,,,,,,
2010,8,12,0,0,0,0,0,0,0,0,0,0,13.1912,13.1912,,,,,,,,,
2010,8,13,0,0,0,0,0,0,0,0,0,0,4.47062,4.47062,,,,,,,,,
2010,8,14,0,0,0,0,0,0,0,0,0,0,3.24045,3.24045,,,,,,,,,
2010,8,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,8,16,0,0,0,0,0,0,0,12.44,17.13,3.285555556,6.66398,6.66398,,,,,,,,,
2010,8,17,40.48,39.86,39.16,37.31,34.37,40.33,42.83,46.75,38.9,39.99888889,24.1429,24.1429,,,,,,,,,
2010,8,18,0,0,0,0,0,0,0,0,0,0,20.0716,20.0716,,,,,,,,,
2010,8,19,16.94,18.1,18.64,19,20.24,14.3,20.92,19.04,17.07,18.25,19.7736,19.7736,,,,,,,,,
2010,8,20,12.05,0,0,0,0,15.08,0,16.78,18.67,6.953333333,16.7698,16.7698,,,,,,,,,
2010,8,21,0,0,0,0,0,0,0,0,0,0,2.52323,2.52323,,,,,,,,,
2010,8,22,0,0,0,0,0,0,0,0,0,0,14.8333,14.8333,,,,,,,,,
2010,8,23,0,0,0,0,0,0,0,17.02,17.48,3.833333333,9.51016,9.51016,,,,,,,,,
2010,8,24,11.99,8.22,7.35,13.57,18.31,15.18,22.92,22.01,23.47,15.89111111,11.8955,11.8955,,,,,,,,,
2010,8,25,6.66,0,0,0,0,15.37,0,13.62,14.15,5.533333333,14.5193,14.5193,,,,,,,,,
2010,8,26,13.74,12.72,3.07,0,0,12.21,0,6.25,14.39,6.931111111,9.61637,9.61637,,,,,,,,,
2010,8,27,20.23,19.11,16.58,5.15,0,21.39,0,18.1,20.05,13.40111111,4.81532,4.81532,,,,,,,,,
2010,8,28,18.04,19.64,19.16,15.6,0,15.7,16.33,21.03,22.49,16.44333333,0.0319894,0.0319894,,,,,,,,,
2010,8,29,0,0,0,0,0,0,0,0,0,0,5.88189,5.88189,,,,,,,,,
2010,8,30,0,0,0,0,0,0,0,0,0,0,2.37154,2.37154,,,,,,,,,
2010,8,31,24.25,24.08,22.31,18.29,1.35,20.53,12.26,9.74,8.6,15.71222222,0.211576,0.211576,,,,,,,,,
2010,9,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,9,2,11.64,0,0,0,0,16.55,10.89,17.16,20.2,8.493333333,0,0,,,,,,,,,
2010,9,3,29.29,27.26,24.81,22.16,18.37,31.06,24.7,29.78,28.19,26.18,10.0352,10.0352,,,,,,,,,
2010,9,4,27.33,27.5,26.02,22.67,18.15,25.5,22.52,25.88,26.21,24.64222222,1.90447,1.90447,,,,,,,,,
2010,9,5,22.16,22.7,21.28,18.05,9.97,19.51,18.03,20.83,20.71,19.24888889,0.0932294,0.0932294,,,,,,,,,
2010,9,6,13.71,16.04,15.54,8.94,0,0,0,0,0,6.025555556,2.06951,2.06951,,,,,,,,,
2010,9,7,1.82,12.89,12.67,1.06,0,0,0,0,0,3.16,1.38627,1.38627,,,,,,,,,
2010,9,8,16.7,20.5,21.19,18.82,14.72,6.68,15.41,3.5,0,13.05777778,10.5901,10.5901,,,,,,,,,
2010,9,9,16.69,21.88,22.97,21.07,18.39,5.72,19.34,15.96,15.24,17.47333333,10.6039,10.6039,,,,,,,,,
2010,9,10,0,0,0,0,0,0,0,0,0,0,7.97796,7.97796,,,,,,,,,
2010,9,11,19.13,20.25,19.83,17.77,14.75,17.09,20.56,20.88,19.88,18.90444444,33.2002,33.2002,,,,,,,,,
2010,9,12,0,0,0,0,0,0,0,0,0,0,8.73165,8.73165,,,,,,,,,
2010,9,13,32.56,36.9,38.19,35,31.13,25.29,35.87,31.36,23.92,32.24666667,13.5394,13.5394,,,,,,,,,
2010,9,14,15.37,17.89,18.77,18.87,19.81,13.09,20.81,17.11,10.59,16.92333333,6.11562,6.11562,,,,,,,,,
2010,9,15,27.03,28.78,29.63,29.34,29.34,25.02,30.59,27.76,19.94,27.49222222,6.31452,6.31452,,,,,,,,,
2010,9,16,34.96,37.8,37.32,33.03,28.3,33.5,36.52,46.93,43.84,36.91111111,28.6314,28.6314,,,,,,,,,
2010,9,17,0,0,0,0,0,0,0,0,0,0,0.922544,0.922544,,,,,,,,,
2010,9,18,0,0,0,0,0,0,0,0,0,0,12.9003,12.9003,,,,,,,,,
2010,9,19,0,0,0,0,0,0,0,0,0,0,1.74183,1.74183,,,,,,,,,
2010,9,20,0,0,0,0,0,0,0,0,0,0,15.6331,15.6331,,,,,,,,,
2010,9,21,0,0,0,0,0,0,0,0,0,0,10.0206,10.0206,,,,,,,,,
2010,9,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,9,23,0,0,0,0,0,0,0,0,0,0,0.720919,0.720919,,,,,,,,,
2010,9,24,0,0,0,0,0,0,0,0,0,0,14.6635,14.6635,,,,,,,,,
2010,9,25,0,0,0,0,0,0,0,0,0,0,10.7705,10.7705,,,,,,,,,
2010,9,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,9,27,0,0,0,0,0,0,0,0,0,0,5.33428,5.33428,,,,,,,,,
2010,9,28,0,0,0,0,0,0,0,0,0,0,20.5912,20.5912,,,,,,,,,
2010,9,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,9,30,0,0,0,0,0,0,0,0,0,0,0.600648,0.600648,,,,,,,,,
2010,10,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,2,20.7,20.53,21.89,25.86,30.21,21.02,28.11,21.26,19.4,23.22,0,0,,,,,,,,,
2010,10,3,28.22,31.29,31.76,28.61,25.59,22.88,27.93,25.41,19.12,26.75666667,0,0,,,,,,,,,
2010,10,4,0,0,0,0,0,0,0,0,0,0,1.98886,1.98886,,,,,,,,,
2010,10,5,7.03,0,0,0,0,10.47,0,0,0,1.944444444,11.4647,11.4647,,,,,,,,,
2010,10,6,0,0,0,0,0,0,0,0,0,0,30.0891,30.0891,,,,,,,,,
2010,10,7,0,0,0,0,0,0,0,0,0,0,23.8546,23.8546,,,,,,,,,
2010,10,8,0,0,0,0,0,0,0,0,0,0,77.0753,77.0753,,,,,,,,,
2010,10,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,14,0,0,0,0,0,0,0,0,0,0,23.8018,23.8018,,,,,,,,,
2010,10,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,17,0,0,0,0,0,0,0,0,0,0,4.3589,4.3589,,,,,,,,,
2010,10,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,21,0,0,0,0,0,0,0,0,0,0,1.75164,1.75164,,,,,,,,,
2010,10,22,0,0,0,0,0,0,0,0,0,0,28.4848,28.4848,,,,,,,,,
2010,10,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,10,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,1,0,0,0,0,0,0,0,0,0,0,3.36367,3.36367,,,,,,,,,
2010,11,2,0,0,0,0,0,0,0,0,0,0,2.01721,2.01721,,,,,,,,,
2010,11,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,20,0,0,0,0,0,0,0,0,0,0,0.727715,0.727715,,,,,,,,,
2010,11,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,11,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,6,0,0,0,0,0,0,0,0,0,0,0.433856,0.433856,,,,,,,,,
2010,12,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,8,0,0,0,0,0,0,0,0,0,0,4.59915,4.59915,,,,,,,,,
2010,12,9,0,0,0,0,0,0,0,0,0,0,0.949884,0.949884,,,,,,,,,
2010,12,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2010,12,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,3,23.77,22.12,19.19,13.85,0,26.42,17.2,29.17,29.68,20.15555556,0,0,,,,,,,,,
2011,1,4,0,0,0,0,0,0,0,0,0.82,0.091111111,0,0,,,,,,,,,
2011,1,5,0,0,0,0,0,0,0,0,0,0,0.549663,0.549663,,,,,,,,,
2011,1,6,0,0,0,0,0,0,0,0,0,0,0.031115,0.031115,,,,,,,,,
2011,1,7,0,0,0,0,0,0,0,0,0,0,0.0191024,0.0191024,,,,,,,,,
2011,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,16,0,0,0,0,0,0,0,0,0,0,2.87492,2.87492,,,,,,,,,
2011,1,17,16.86,24.03,29.9,34.63,38.82,0,34.86,20.85,7.56,23.05666667,0,0,,,,,,,,,
2011,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,26,0,0,0,0,0,0,0,0,0,0,0.00231126,0.00231126,,,,,,,,,
2011,1,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,1,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,5,0,0,0,0,0,0,0,0,0,0,0.0161965,0.0161965,,,,,,,,,
2011,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,17,0,0,0,0,0,0,0,0,0,0,4.90803,4.90803,,,,,,,,,
2011,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,21,0,0,0,0,0,0,0,0,0,0,2.93304,2.93304,,,,,,,,,
2011,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,25,0,0,0,0,0,0,0,0,0,0,0.0527777,0.0527777,,,,,,,,,
2011,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,11,0,0,0,0,0,0,0,0,0,0,2.25621,2.25621,,,,,,,,,
2011,3,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,14,0,0,0,0,0,0,0,0,0,0,4.64889,4.64889,,,,,,,,,
2011,3,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,17,0,0,0,0,0,0,0,0,0,0,0.0519907,0.0519907,,,,,,,,,
2011,3,18,0,0,0,0,0,0,0,0,0,0,2.81438,2.81438,,,,,,,,,
2011,3,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,25,0,0,0,0,0,0,0,0,0,0,0.0325757,0.0325757,,,,,,,,,
2011,3,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,3,27,0,0,0,0,0,0,0,0,0,0,3.8907,3.8907,,,,,,,,,
2011,3,28,0,0,0,0,0,0,0,0,0,0,14.3728,14.3728,,,,,,,,,
2011,3,29,0,0,0,0,0,0,0,0,0,0,3.19832,3.19832,,,,,,,,,
2011,3,30,0,0,0,0,0,0,0,16.32,7.99,2.701111111,16.0572,16.0572,,,,,,,,,
2011,3,31,0,0,0,0,0,0,3.1,19.06,13.83,3.998888889,0,0,,,,,,,,,
2011,4,1,30.58,35.89,38.23,36.23,33.07,33.79,44.21,64.81,56.17,41.44222222,0,0,,,,,,,,,
2011,4,2,0,0,0,0,0,0,0,11.48,9.22,2.3,0.827218,0.827218,,,,,,,,,
2011,4,3,0,0,0,0,0,0,0,0,0,0,0.227549,0.227549,,,,,,,,,
2011,4,4,0,0,0,0,0,0,0,0,0,0,32.8066,32.8066,,,,,,,,,
2011,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,6,0,0.68,13.28,16.34,20.06,0,8,0,0,6.484444444,0,0,,,,,,,,,
2011,4,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,11,0,0,0,0,0,0,0,0,0,0,2.53671,2.53671,,,,,,,,,
2011,4,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,14,0,0,0,0,0,0,0,0,0,0,8.27453,8.27453,,,,,,,,,
2011,4,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2011,4,16,0,0,0,0,0,0,0,0,0,0,0.133453,0.133453,,,,,,,,,
