Year,Month,Day,P165,P166,P179,P180,sp_avrg,Sylhet,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,,
1997,6,5,38.8,37.01,43.37,40.26,39.86,8.71065,8.71065,,,,,,,,,,
1997,6,6,34.73,33.36,38.79,36.17,35.7625,30.9939,30.9939,,,,,,,,,,
1997,6,7,14.57,8.78,21.4,18.4,15.7875,17.4981,17.4981,,,,,,,,,,
1997,6,8,0,0,0,0,0,32.3597,32.3597,,,,,,,,,,
1997,6,9,0,0,0,0,0,3.33293,3.33293,,,,,,,,,,
1997,6,10,0,0,0,0,0,0,0,,,,,,,,,,
1997,6,11,0,0,0,0,0,1.90706,1.90706,,,,,,,,,,
1997,6,12,0,0,0,0,0,17.503,17.503,,,,,,,,,,
1997,6,13,0,0,0,0,0,2.01708,2.01708,,,,,,,,,,
1997,6,14,0,0,0,0,0,0,0,,,,,,,,,,
1997,6,15,0,0,0,0,0,6.6611,6.6611,,,,,,,,,,
1997,6,16,0,0,0,0,0,6.88749,6.88749,,,,,,,,,,
1997,6,17,0,0,0,0,0,13.9444,13.9444,,,,,,,,,,
1997,6,18,0,12.76,0,12.47,6.3075,5.13034,5.13034,,,,,,,,,,
1997,6,19,23.98,29.37,18.66,21.53,23.385,10.5638,10.5638,,,,,,,,,,
1997,6,20,33.68,36.45,27.59,27.77,31.3725,13.5093,13.5093,,,,,,,,,,
1997,6,21,26.27,28.19,21.31,20.74,24.1275,4.61283,4.61283,,,,,,,,,,
1997,6,22,32.74,35.82,30.58,30.25,32.3475,4.46277,4.46277,,,,,,,,,,
1997,6,23,32.97,28.34,36.28,29.76,31.8375,5.84628,5.84628,,,,,,,,,,
1997,6,24,34.41,33.37,33.78,30.22,32.945,12.5699,12.5699,,,,,,,,,,
1997,6,25,56.52,60.38,59.76,56.86,58.38,17.0649,17.0649,,,,,,,,,,
1997,6,26,68.12,75.45,72.52,74.98,72.7675,9.56342,9.56342,,,,,,,,,,
1997,6,27,49.55,54.32,55.43,60.12,54.855,0.147105,0.147105,,,,,,,,,,
1997,6,28,23.59,24.47,23.84,25.56,24.365,14.1115,14.1115,,,,,,,,,,
1997,6,29,24.97,32.63,21.7,28.49,26.9475,24.0627,24.0627,,,,,,,,,,
1997,6,30,26.3,31.79,25.63,31.57,28.8225,17.5783,17.5783,,,,,,,,,,
1997,7,1,12.7,13.14,15.62,14.21,13.9175,7.42532,7.42532,,,,,,,,,,
1997,7,2,22.07,24.19,21.75,21.52,22.3825,6.85504,6.85504,,,,,,,,,,
1997,7,3,25.19,30.83,26.57,31.98,28.6425,0,0,,,,,,,,,,
1997,7,4,35.47,41.39,37.25,42.46,39.1425,0,0,,,,,,,,,,
1997,7,5,26.48,29.98,26.31,28.37,27.785,0,0,,,,,,,,,,
1997,7,6,0,0,0,0,0,11.8456,11.8456,,,,,,,,,,
1997,7,7,23.03,24.1,24.81,23.01,23.7375,9.77352,9.77352,,,,,,,,,,
1997,7,8,25.01,23.04,26.3,22.74,24.2725,16.126,16.126,,,,,,,,,,
1997,7,9,0.11,4.79,0,4.71,2.4025,50.8432,50.8432,,,,,,,,,,
1997,7,10,7.08,0,0.21,0,1.8225,56.0929,56.0929,,,,,,,,,,
1997,7,11,0,2.08,0,0,0.52,53.2976,53.2976,,,,,,,,,,
1997,7,12,1.16,2.26,0,0,0.855,40.2951,40.2951,,,,,,,,,,
1997,7,13,0,29,0,25.08,13.52,29.7406,29.7406,,,,,,,,,,
1997,7,14,28.34,41.05,26,33.43,32.205,7.03463,7.03463,,,,,,,,,,
1997,7,15,28.87,34.54,30.46,37.39,32.815,10.2294,10.2294,,,,,,,,,,
1997,7,16,75.98,79.06,65.21,63.94,71.0475,0.249147,0.249147,,,,,,,,,,
1997,7,17,50.08,51.69,39.48,38.52,44.9425,0.170146,0.170146,,,,,,,,,,
1997,7,18,36.57,50.1,36.79,47.31,42.6925,0,0,,,,,,,,,,
1997,7,19,20.12,31.68,21.67,30.9,26.0925,0,0,,,,,,,,,,
1997,7,20,0,15.99,0,10.82,6.7025,0,0,,,,,,,,,,
1997,7,21,0,0,0,0,0,2.30979,2.30979,,,,,,,,,,
1997,7,22,0,0,0,0,0,0,0,,,,,,,,,,
1997,7,23,0,0,0,0,0,0,0,,,,,,,,,,
1997,7,24,22.98,25.03,20.16,22.92,22.7725,0,0,,,,,,,,,,
1997,7,25,66.29,73.2,47.51,52.18,59.795,0,0,,,,,,,,,,
1997,7,26,30.37,32.05,23.12,24.12,27.415,19.1728,19.1728,,,,,,,,,,
1997,7,27,0,0,0,0,0,29.6048,29.6048,,,,,,,,,,
1997,7,28,0,0,0,0,0,30.2225,30.2225,,,,,,,,,,
1997,7,29,0,0,0,0,0,22.7389,22.7389,,,,,,,,,,
1997,7,30,0,0,0,0,0,18.0497,18.0497,,,,,,,,,,
1997,7,31,17.76,17.78,27.7,28.73,22.9925,18.6619,18.6619,,,,,,,,,,
1997,8,1,63.64,75.28,73.11,81.58,73.4025,25.1071,25.1071,,,,,,,,,,
1997,8,2,36.9,29.71,37.63,29.47,33.4275,15.2169,15.2169,,,,,,,,,,
1997,8,3,22.66,32.19,23.38,31.06,27.3225,23.4123,23.4123,,,,,,,,,,
1997,8,4,26.18,30.42,29,32.82,29.605,18.1499,18.1499,,,,,,,,,,
1997,8,5,32.78,40.49,35,39.89,37.04,0,0,,,,,,,,,,
1997,8,6,35.66,41.22,36.09,40.48,38.3625,0,0,,,,,,,,,,
1997,8,7,14.01,7.61,14.38,8.75,11.1875,0,0,,,,,,,,,,
1997,8,8,26.24,28.18,26.73,27.36,27.1275,7.50375,7.50375,,,,,,,,,,
1997,8,9,36.21,38.62,35.9,38.06,37.1975,28.942,28.942,,,,,,,,,,
1997,8,10,33.34,35.86,32.17,33.37,33.685,38.1907,38.1907,,,,,,,,,,
1997,8,11,33.72,41.34,35.79,40.85,37.925,18.6406,18.6406,,,,,,,,,,
1997,8,12,37.07,35.38,35.46,31.84,34.9375,32.7522,32.7522,,,,,,,,,,
1997,8,13,23.69,19.02,23.15,18.18,21.01,40.825,40.825,,,,,,,,,,
1997,8,14,51.26,45.15,56.27,46.25,49.7325,6.77715,6.77715,,,,,,,,,,
1997,8,15,40.11,32.62,41.15,32.36,36.56,1.65258,1.65258,,,,,,,,,,
1997,8,16,0,0,0,0,0,0.538024,0.538024,,,,,,,,,,
1997,8,17,44.4,52.67,45,49.98,48.0125,3.09639,3.09639,,,,,,,,,,
1997,8,18,34.02,34.43,34.3,32.07,33.705,14.5258,14.5258,,,,,,,,,,
1997,8,19,23.3,21.64,25.25,21.94,23.0325,5.07926,5.07926,,,,,,,,,,
1997,8,20,45.8,50.56,47.38,50.3,48.51,0.043052,0.043052,,,,,,,,,,
1997,8,21,27.83,20.9,28.85,21.03,24.6525,0,0,,,,,,,,,,
1997,8,22,10.71,13.59,8.67,13.34,11.5775,0,0,,,,,,,,,,
1997,8,23,20.63,13.95,20.27,14.1,17.2375,14.1031,14.1031,,,,,,,,,,
1997,8,24,23.94,25.8,24.2,25.36,24.825,0,0,,,,,,,,,,
1997,8,25,41.2,48.55,41.95,47.54,44.81,17.9141,17.9141,,,,,,,,,,
1997,8,26,23.5,26.13,22.22,25.43,24.32,0,0,,,,,,,,,,
1997,8,27,25.13,29.11,23.79,26.46,26.1225,23.3958,23.3958,,,,,,,,,,
1997,8,28,26.3,35.7,28.99,37.32,32.0775,11.1564,11.1564,,,,,,,,,,
1997,8,29,31.7,28.23,33.67,29.59,30.7975,35.4593,35.4593,,,,,,,,,,
1997,8,30,0,0,0,0,0,15.6403,15.6403,,,,,,,,,,
1997,8,31,0,0,0,0,0,20.7521,20.7521,,,,,,,,,,
1997,9,1,42.65,41.65,44.61,40.34,42.3125,0,0,,,,,,,,,,
1997,9,2,33.46,28.8,34.24,30,31.625,6.93073,6.93073,,,,,,,,,,
1997,9,3,33.45,25.26,31.13,22.35,28.0475,25.6357,25.6357,,,,,,,,,,
1997,9,4,11.25,5.54,18.19,14.1,12.27,22.155,22.155,,,,,,,,,,
1997,9,5,0,0,0,0,0,42.169,42.169,,,,,,,,,,
1997,9,6,26.36,28.17,29.79,31.42,28.935,24.0436,24.0436,,,,,,,,,,
1997,9,7,20.1,21.2,17.79,16.93,19.005,0,0,,,,,,,,,,
1997,9,8,0,0,0,0,0,0,0,,,,,,,,,,
1997,9,9,0,0,0,0,0,0,0,,,,,,,,,,
1997,9,10,17.52,21.84,14.92,17.96,18.06,0,0,,,,,,,,,,
1997,9,11,36.54,46.41,31.88,39.14,38.4925,0,0,,,,,,,,,,
1997,9,12,27.11,28.87,29.86,29.08,28.73,19.5679,19.5679,,,,,,,,,,
1997,9,13,61.44,67.45,63.35,65.12,64.34,41.4965,41.4965,,,,,,,,,,
1997,9,14,47.6,51.48,45.03,46.06,47.5425,2.14746,2.14746,,,,,,,,,,
1997,9,15,25.34,32.6,23.75,29.36,27.7625,12.1018,12.1018,,,,,,,,,,
1997,9,16,44.83,45.93,48.52,46.97,46.5625,20.5114,20.5114,,,,,,,,,,
1997,9,17,29.61,29.27,31.35,29.44,29.9175,5.85915,5.85915,,,,,,,,,,
1997,9,18,31.29,35.5,33.9,35.67,34.09,17.1293,17.1293,,,,,,,,,,
1997,9,19,35.02,37.23,36.53,36.37,36.2875,33.5172,33.5172,,,,,,,,,,
1997,9,20,54.04,62.04,56.98,62.43,58.8725,30.2737,30.2737,,,,,,,,,,
1997,9,21,43.2,48.92,45.81,47.54,46.3675,0,0,,,,,,,,,,
1997,9,22,26.92,24.74,30.6,28.37,27.6575,2.80331,2.80331,,,,,,,,,,
1997,9,23,9.36,1.84,8.93,2.91,5.76,4.24215,4.24215,,,,,,,,,,
1997,9,24,12.19,9.65,15.94,15.83,13.4025,0,0,,,,,,,,,,
1997,9,25,13.89,16.33,19.88,21.08,17.795,19.4925,19.4925,,,,,,,,,,
1997,9,26,20.75,20.22,17.78,16.73,18.87,66.4023,66.4023,,,,,,,,,,
1997,9,27,0,0,0,0,0,18.9776,18.9776,,,,,,,,,,
1997,9,28,0,0,0,0,0,0,0,,,,,,,,,,
1997,9,29,0,0,0,0,0,0,0,,,,,,,,,,
1997,9,30,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,1,0,0,0,0,0,0.167552,0.167552,,,,,,,,,,
1997,10,2,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,3,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,4,11.23,16.49,15.37,17.81,15.225,0,0,,,,,,,,,,
1997,10,5,15.84,19.21,14.01,18.67,16.9325,0,0,,,,,,,,,,
1997,10,6,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,7,0,0,0,0,0,0.0878206,0.0878206,,,,,,,,,,
1997,10,8,13.76,1.27,15.47,8.18,9.67,0.29712,0.29712,,,,,,,,,,
1997,10,9,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,10,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,11,0,0,0,0,0,0.0663477,0.0663477,,,,,,,,,,
1997,10,12,0,0,0,0,0,61.9494,61.9494,,,,,,,,,,
1997,10,13,11.64,1.61,14.36,7.24,8.7125,0.103699,0.103699,,,,,,,,,,
1997,10,14,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,15,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,16,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,17,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,18,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,19,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,20,15.4,3.18,16.8,7.44,10.705,0,0,,,,,,,,,,
1997,10,21,14.8,10.04,15.1,9.86,12.45,0.143229,0.143229,,,,,,,,,,
1997,10,22,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,23,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,24,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,25,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,26,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,27,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,28,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,29,0,0,0,0,0,0,0,,,,,,,,,,
1997,10,30,0,0,0,0,0,8.66169,8.66169,,,,,,,,,,
1997,10,31,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,1,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,2,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,3,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,4,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,5,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,6,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,7,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,8,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,9,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,10,0,0,0,0,0,2.5955,2.5955,,,,,,,,,,
1997,11,11,0,0,0,0,0,3.32331,3.32331,,,,,,,,,,
1997,11,12,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,13,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,14,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,15,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,16,0,0,0,0,0,0.41503,0.41503,,,,,,,,,,
1997,11,17,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,18,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,19,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,20,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,21,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,22,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,23,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,24,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,25,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,26,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,27,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,28,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,29,0,0,0,0,0,0,0,,,,,,,,,,
1997,11,30,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,1,0,0,0,0,0,4.60281,4.60281,,,,,,,,,,
1997,12,2,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,3,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,4,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,5,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,6,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,7,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,8,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,9,0,0,0,0,0,4.50504,4.50504,,,,,,,,,,
1997,12,10,0,0,0,0,0,2.72977,2.72977,,,,,,,,,,
1997,12,11,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,12,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,13,0,0,0,0,0,3.18446,3.18446,,,,,,,,,,
1997,12,14,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,15,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,16,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,17,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,18,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,19,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,20,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,21,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,22,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,23,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,24,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,25,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,26,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,27,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,28,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,29,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,30,0,0,0,0,0,0,0,,,,,,,,,,
1997,12,31,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,1,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,3,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,4,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,5,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,6,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,7,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,8,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,9,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,10,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,11,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,12,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,13,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,14,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,15,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,18,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,19,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,20,0,0,0,0,0,1.03574,1.03574,,,,,,,,,,
1998,1,21,0,0,0,0,0,7.9668,7.9668,,,,,,,,,,
1998,1,22,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,23,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,24,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,25,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,26,0,0,0,0,0,0.0803402,0.0803402,,,,,,,,,,
1998,1,27,0,0,0,0,0,2.7063,2.7063,,,,,,,,,,
1998,1,28,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,29,0,0,0,0,0,0.315277,0.315277,,,,,,,,,,
1998,1,30,0,0,0,0,0,0,0,,,,,,,,,,
1998,1,31,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,1,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,3,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,4,0,0,0,0,0,0.784112,0.784112,,,,,,,,,,
1998,2,5,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,6,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,7,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,8,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,9,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,10,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,11,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,12,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,13,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,14,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,15,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,18,0,0,0,0,0,2.75409,2.75409,,,,,,,,,,
1998,2,19,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,20,0,0,0,0,0,6.82386,6.82386,,,,,,,,,,
1998,2,21,15.26,28.36,19.07,29.88,23.1425,0,0,,,,,,,,,,
1998,2,22,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,23,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,24,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,25,0,0,0,0,0,6.12423,6.12423,,,,,,,,,,
1998,2,26,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,27,0,0,0,0,0,0,0,,,,,,,,,,
1998,2,28,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,1,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,3,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,4,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,5,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,6,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,7,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,8,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,9,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,10,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,11,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,12,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,13,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,14,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,15,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,18,33.12,53.21,31.16,49.82,41.8275,0,0,,,,,,,,,,
1998,3,19,0,13.81,0,18.44,8.0625,0,0,,,,,,,,,,
1998,3,20,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,21,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,22,0,0,0,0,0,7.73828,7.73828,,,,,,,,,,
1998,3,23,0,0,0,0,0,15.0925,15.0925,,,,,,,,,,
1998,3,24,0,0,0,0,0,42.9358,42.9358,,,,,,,,,,
1998,3,25,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,26,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,27,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,28,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,29,0,0,0,0,0,40.0047,40.0047,,,,,,,,,,
1998,3,30,0,0,0,0,0,0,0,,,,,,,,,,
1998,3,31,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,1,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,3,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,4,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,5,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,6,0,0,0,0,0,10.4725,10.4725,,,,,,,,,,
1998,4,7,0,0,0,0,0,8.71324,8.71324,,,,,,,,,,
1998,4,8,0,0,0,0,0,27.7988,27.7988,,,,,,,,,,
1998,4,9,0,0,0,0,0,26.2329,26.2329,,,,,,,,,,
1998,4,10,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,11,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,12,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,13,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,14,0.21,3.05,0,6.09,2.3375,0,0,,,,,,,,,,
1998,4,15,0.75,0,0,2.48,0.8075,0,0,,,,,,,,,,
1998,4,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,18,0,0,0,0,0,1.98494,1.98494,,,,,,,,,,
1998,4,19,0,0,0,0,0,5.38113,5.38113,,,,,,,,,,
1998,4,20,0,0,0,0,0,18.6488,18.6488,,,,,,,,,,
1998,4,21,0,0,0,0,0,13.1021,13.1021,,,,,,,,,,
1998,4,22,0,0,0,0,0,20.7521,20.7521,,,,,,,,,,
1998,4,23,0,0,0,0,0,32.3237,32.3237,,,,,,,,,,
1998,4,24,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,25,0,0,0,0,0,0.295998,0.295998,,,,,,,,,,
1998,4,26,0,0,0,0,0,8.04192,8.04192,,,,,,,,,,
1998,4,27,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,28,0,0,0,0,0,21.4755,21.4755,,,,,,,,,,
1998,4,29,0,0,0,0,0,0,0,,,,,,,,,,
1998,4,30,0,0,0,0,0,2.89066,2.89066,,,,,,,,,,
1998,5,1,0,0,0,0,0,29.7149,29.7149,,,,,,,,,,
1998,5,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,3,0,0,0,0,0,15.6572,15.6572,,,,,,,,,,
1998,5,4,0,0,0,0,0,10.6177,10.6177,,,,,,,,,,
1998,5,5,0,0,0,0,0,41.6191,41.6191,,,,,,,,,,
1998,5,6,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,7,0,0,0,0,0,11.9344,11.9344,,,,,,,,,,
1998,5,8,0,0,2.64,13.13,3.9425,6.21773,6.21773,,,,,,,,,,
1998,5,9,0,0,6.06,0,1.515,0,0,,,,,,,,,,
1998,5,10,0,0,0,0,0,10.5388,10.5388,,,,,,,,,,
1998,5,11,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,12,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,13,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,14,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,15,0,0,0,0,0,1.08264,1.08264,,,,,,,,,,
1998,5,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,18,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,19,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,20,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,21,0,0,0,0,0,38.143,38.143,,,,,,,,,,
1998,5,22,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,23,0,0,0,0,0,0,0,,,,,,,,,,
1998,5,24,0,0,0,0,0,32.0461,32.0461,,,,,,,,,,
1998,5,25,0,0,0,0,0,11.0475,11.0475,,,,,,,,,,
1998,5,26,0,0,0,0,0,53.675,53.675,,,,,,,,,,
1998,5,27,0,0,0,0,0,40.6268,40.6268,,,,,,,,,,
1998,5,28,22.68,31.13,17.08,27.55,24.61,22.5371,22.5371,,,,,,,,,,
1998,5,29,37.51,60.82,33.95,53.04,46.33,16.4301,16.4301,,,,,,,,,,
1998,5,30,30.47,33.77,22.89,24.51,27.91,5.96269,5.96269,,,,,,,,,,
1998,5,31,0,0,0,0,0,0.033418,0.033418,,,,,,,,,,
1998,6,1,20.41,11.92,15.79,4.98,13.275,0,0,,,,,,,,,,
1998,6,2,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,3,15.59,3.56,6.96,0,6.5275,41.8204,41.8204,,,,,,,,,,
1998,6,4,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,5,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,6,42.47,61.02,45.58,64.73,53.45,3.69115,3.69115,,,,,,,,,,
1998,6,7,0,0,0,0,0,3.69115,3.69115,,,,,,,,,,
1998,6,8,0,0,0,0,0,7.07041,7.07041,,,,,,,,,,
1998,6,9,0,0,0,0,0,7.51139,7.51139,,,,,,,,,,
1998,6,10,29.25,31.1,30.6,30.91,30.465,8.31531,8.31531,,,,,,,,,,
1998,6,11,23.9,34.46,25.38,32.82,29.14,0,0,,,,,,,,,,
1998,6,12,0,3.55,0,0.14,0.9225,7.20572,7.20572,,,,,,,,,,
1998,6,13,16.91,24.73,15.33,22.79,19.94,5.66994,5.66994,,,,,,,,,,
1998,6,14,13.64,17.29,6.46,12.14,12.3825,4.05431,4.05431,,,,,,,,,,
1998,6,15,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,16,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,17,0,0,0,0,0,0,0,,,,,,,,,,
1998,6,18,0,0,0,0,0,16.2195,16.2195,,,,,,,,,,
1998,6,19,0,0,0,0,0,28.1096,28.1096,,,,,,,,,,
1998,6,20,0,0,0,0,0,1.09555,1.09555,,,,,,,,,,
1998,6,21,0,0,0,0,0,12.3271,12.3271,,,,,,,,,,
